ID,weiboID,commentUID,content,commentTime
406,62, 薇ivian爱凯凯,#中国一点都不能少# #南海仲裁案# 中国南海，永远属于中国，中国很大，但是没有一点多余，中国一点都不能少。【犯我中华者，虽远必诛】4//@王凯浙江影迷会:一点都不能少 //@王凯kkw:一点都不能少！ ,7月13日 00:00 
407,475, 猫神喵不小心变身喵小胖,天呐 土耳其怎么了朋友在土耳其 ,7月16日 07:52 
408,475, 宸晨成在行动,土耳其不和平我国一路一带很难搞啊、 ,7月16日 07:51 
409,475, VENUS啦啦妹,谢谢祖国给我的安全感！ ,7月16日 08:25 
410,475, Bathe控,赵薇昨天请IS制造尼斯恐袭转移视线未果，今日请埃尔多安出国度假并与土军方谋划政变，欲转移视线，能量真是太大了 ,7月16日 08:00 
411,475, An留白,……我爱中国所以说，和平稳定比什么都重要！强烈要求把喷子放到欧洲、中东和美国去！ ,7月16日 07:49 
412,475, StarAmber,这是怎么了……好庆幸是生长在中国我的心愿是 世界和平 ,7月16日 07:52 
413,475, 宁贝儿么么哒,外面的世界够精彩，可我愿独享此安宁！平安是福感谢祖国 ,7月16日 07:50 
414,475, 杨杨杨yfy,最近报道了很多国家什么恐怖袭击啊，还有南海问题啊。什么的，想想还是中国好！ ,7月16日 07:52 
415,475, 金碧辉煌v,崇洋媚外的中国喷子们 中国虽然没有让所有人都过上新闻联播那样幸福安康 但是中国却让你过的无忧无虑 和平美好 没有提心吊胆的生活 敌人在强大那也是打尼的 中国再弱那也是保护你和你的家人的！更何况现在的中国一点都不弱 我们为什么要崇洋媚外 我们应该为自己是一名中国人感到骄傲！ ,7月16日 07:41 
416,475, 猫耳控控,#我不在土耳其我平安#感谢中央对我的关心 ,7月16日 07:42 
417,476, 94PP63,土耳其，印尼，越南，菲律宾都是一路货色，其实我是蛮喜闻乐见那些事 ,7月16日 19:58 
418,476, 沐子桑,王尼玛我实在忍不住想问。。你查查楼下那些说某薇的是哪个营销公司请的。。哪都有他。。希望在土耳其的同胞们平安 ,7月16日 18:56 
419,476, 大爱MC的Wither,你就望望哪像有些人，望都不望 ,7月16日 18:45 
420,476, 湫泓一,我是一个作者，每天的句子只能讲给僵尸粉听。有点难过呢。如果你恰巧看见这条评论，希望你愿意点击我头像。这里有暖心故事，搞笑段子，可爱句子，不定期科普文，每天都会努力更新哒~好怕被各大博主拉黑 ,7月16日 21:28 
421,476, Charco_hello,你咋不评论赵薇？ ,7月17日 13:30 
422,476, 久友i365,一切都好 ,7月16日 18:47 
423,476, 青藤村边合,我知道一定有人会刷赵薇那件事，但是其实凡是刷这件事儿的自己心里早已经有了定义，我就是在想万一这个死变态和你们心里想的不一样怎么办 ,7月16日 18:51 
424,476, 大帅哥光2016,大多数爱国网友都属于国内素质最高的群体，他们是非分明，大是大非绝不半点含糊。骂我们是网络暴民的真是锈逗了。昨晚起一只只安静如鸡的公知们突然开始爬出来了，大规模花式洗白贴出现了，企图扭转舆论，再一次让我们见证了资本控制舆论的可怕！#资本控制舆论# ,7月16日 19:12 
425,476, 麄麄麄麄,某薇事件连屁都不敢放一个，呵呵暴漫也就这样 ,7月16日 18:59 
426,476, Winter丶将至,据说我是一楼 ,7月16日 18:43 
427,477, JustSentai,每天一醒世界都变了个样…… ,7月16日 08:13 
428,477, 纠结的昵称2,得亏我毕业…要不然……细思极恐！ ,7月16日 08:18 
429,477, 星空下狂奔的青葱,现在什么新闻下都有到处在刷“一定是赵薇指示的”人，真特么的和之前那帮人是一家人 ,7月16日 08:29 
430,477, Real甜的你浅,唉，军方是支持世俗化的，一旦失败，土耳其将会更绿了。无论如何，希望大家都能安全吧 ,7月16日 08:11 
431,477, 流连驻足只为你,婆婆又打央视脸 ,7月16日 08:10 
432,477, 狐步常,最近历史这辆车开的真刺激//@江宁公安在线:土耳其发生军事政变，在土中国公民请注意安全，不用发什么微博，给家人报平安然后牢记使领馆电话。 ,7月16日 08:10 
433,477, 小小小小小小小蛋,我们是否应该感谢美国大叔让我们每天醒来都有头条可以看？在全世界作死的始作俑者可能以后只有他们的狗才会喜欢他们吧 ,7月16日 08:27 
434,477, 尔东与土神,怎么哪都是赵薇哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 九头蛇吗？脑洞也有个限制吧哈哈哈哈哈哈哈哈哈 ,7月16日 08:14 
435,477, 鬓双乱,路转粉就因你这句不用发微博 ,7月16日 08:15 
