ID,weiboID,commentUID,content,commentTime
756,4, 陌上公子如玉K,支持你，宋茜，中国13亿多人都支持你们，都支持爱国者，加油，我们都是一家人 ,7月24日 22:12 
757,4, ELLEN爱冷酒花,爱你 爱中国 ,7月24日 13:21 
758,4, 没有人比水瓶座更懂天蝎座,最喜欢这一条爱国茜，你还记得ins下刷菜单的夏雨荷吗 ,7月24日 13:23 
759,4, 予CHEN_,姑娘别怕 外饭骂你 中饭挺你 ,7月24日 13:22 
760,4, MeU_VICKY,爱你@宋茜 ,7月24日 16:30 
761,4, 一茜一世,初识你觉得这姑娘不卑不亢 真给天朝姑娘争脸??现在觉得你依旧特别有骨气 这一点我特别欣赏 中国 一点儿也不能少我们都是挺起胸脯有底气的天朝儿女 ,7月24日 13:42 
762,4, 向沐宸,一个在韩国拼搏，心念祖国的艺人，让人心疼，又让人敬佩。 ,7月24日 13:03 
763,4, 我的宋茜,每条都来评论一下 ,7月24日 13:00 
764,4, 宣阳小八,中国一点都不能少。今生无悔入华夏，来生还愿种花家 ,7月24日 14:06 
765,4, Trutena,我宋开评论了！  别问我来干嘛！ ??我只是想在欧尼的每条微博留下自己的痕迹！ ,7月24日 13:27 
766,4, cc狮子叫我,实在看不惯4444的评论！宋茜最棒?? ,今天 11:23 
767,5, 梨涡Dimple,南 海 的 一 条 鱼 我 都 不 会 给 你  ,7月12日 20:17 
768,5, 郑好儿阿,犯我中华者虽远必诛 ,7月12日 20:19 
769,5, 蔡婧颖,爱国的瑜终于出现了 ,7月12日 20:17 
770,5, 11-Eryi,中国少一点都不行。爱国少年 ,7月12日 20:20 
771,5, 刘大侠家小璇子,宝宝你也出来了，摔他丫的 ,7月12日 20:17 
772,5, -HEWEN213,#黄景瑜# 我爱中国 我爱黄景瑜  ,7月12日 20:16 
773,5, 阿城子-,爱国爱黄景瑜 ,7月12日 20:16 
774,5, Johnny_嘟嘟都督,一点都不能少，终于等到你@Johnny黄景瑜 ,7月12日 20:17 
775,5, DARRY_J,一个中国！！！！你终于出现了 ,7月12日 20:17 
776,5, 梦梦梦梦啊梦,终于发博了，还是为了祖国 ,7月12日 20:17 
777,5, 相思宇多情泪,castorlisten709 ,今天 07:45 
778,5, 萌萌萌饺子,@Johnny黄景瑜 我给你说个事哈 明明你的每条微博我都有评论过 赞过的，可每当再次去看的时候又要重新赞一遍，这是为什什么呢？为什么呢？就是因为 我tm这一天天的把你微博翻的没遍，谁知道哪一次手一秃噜就把赞给划拉掉了啊 ,今天 00:30 
779,6, 338548015220lxy,凯王威武！ ,7月12日 21:44 
780,6, 橙C兔子kkw,一点都不能少！ ,7月12日 21:47 
781,6, 吴侃侃kkw,一点都不能少 ,7月12日 21:45 
782,6, flora服老的得舍媳妇儿,对 ,7月12日 21:46 
783,6, 言兮小妮子,不管是阿诚哥还是靖王，都会说这样的话吧。当然，王凯也是 ,7月12日 21:47 
784,6, 魏什么乜,菲律宾，等着你中国爸爸赐你新名字，中华人民共和国，海南省，三沙市，菲律宾县再哔哔你就只能是个村了 ,7月12日 21:44 
785,6, 八月对王凯特别好,嗯！！！我们爱国凯上线啦！！！ ,7月12日 21:46 
786,6, kkw_小白兔,一点都不能少！ ,7月12日 21:49 
787,6, 私炮坊隔壁的面粉厂,领土问题，绝不退让 ,7月12日 21:46 
788,6, Maomao0818mj,上次日本说钓鱼岛是他的 后来日本就海啸了 ,7月12日 21:49 
789,6, 我是阳光四叶草呢,@我是阳光四叶草呢: 你买奔驰宝马，德国没来帮你！你买凯迪拉克，美国没来帮你，反倒过去威胁你， 整你！你买劳斯莱斯，英国没来你！你买捷豹路虎，印度没来帮你！你买丰田本田马桶盖，日本没来帮你！???各位同胞，支持国货， 抵御外侵????拉起手来，抵制日货和美国货，从我做起！不再给它们卖力了 ,今天 12:00 
790,6, LM陈夫人,凯凯小朋友，生日快乐 ,8月18日 16:31 
791,6, 寶貝妈咪爱kk,我凯好样的！ ,8月18日 15:05 
792,7, 公子雨来,鱼屎都不给 ,7月12日 21:32 
793,7, 吴世勋软妻,我国观音几千年一直住在这里他们这是要搞事情 ,7月12日 21:32 
794,7, 睡不到迪丽热巴今生不嫁,南海是中国的，你是我的。 ,7月12日 21:33 
795,7, 魏什么乜,啥?我下午出去一趟，菲律宾单方面宣布南海是他们的 这跟我单方面宣布@薛之谦 是我的有什么区别 ,7月12日 21:31 
796,7, 患难交错,南海是中国的 热巴是我的！ 这都无可争议@Dear-迪丽热巴 ,7月12日 21:32 
797,7, 小夏夏Bling,我胖迪颜美三观正 ,7月12日 21:32 
